Date,PM2.5,PM10,RH,SR
20-02-2020 06:00,122.5,184.5,72.35,12.85
20-02-2020 07:00,123.75,198.25,71.15,242.6
20-02-2020 08:00,133.75,236.5,65.38,426.92
20-02-2020 09:00,135.5,268,59.6,445.15
20-02-2020 10:00,121.25,273.5,54,451.55
20-02-2020 11:00,107.5,306.5,49.53,455.52
20-02-2020 12:00,95.5,378,46.32,453.82
20-02-2020 13:00,78,411.25,45.8,450.92
20-02-2020 14:00,67.75,304.25,47.22,433.2
20-02-2020 15:00,70.25,268.25,48.48,399.05
20-02-2020 16:00,61.25,232,49.85,360.08
20-02-2020 17:00,63,206,54.8,250.5
20-02-2020 18:00,76.25,193.75,59.15,19.18
20-02-2020 19:00,87.75,205.5,63,9
20-02-2020 20:00,115,227.25,65.75,8.88
20-02-2020 21:00,125.75,251.75,67.92,8.95
20-02-2020 22:00,124.25,226.5,70.05,8.88
20-02-2020 23:00,139,235,84.4,8.85
21-02-2020 00:00,157.5,222,83.35,8.75
21-02-2020 01:00,136.75,169.25,82.3,8.67
21-02-2020 02:00,119.75,150.25,82.22,8.68
21-02-2020 03:00,99,127.25,74.25,8.65
21-02-2020 04:00,73.75,97.25,79.72,8.62
21-02-2020 05:00,65.5,84.5,78.95,8.57
21-02-2020 06:00,45.25,72.75,81.68,10.2
21-02-2020 07:00,25.25,50.75,83.7,125.22
21-02-2020 08:00,27.75,51.5,78.97,391.98
21-02-2020 09:00,33.25,58.5,75.5,414.32
21-02-2020 10:00,35.75,68.25,72.65,427
21-02-2020 11:00,41,75,68.55,445.58
21-02-2020 12:00,38.5,107.75,71.25,418
21-02-2020 13:00,41.75,110.25,71.62,374.15
21-02-2020 14:00,27.5,119,73.15,254.12
21-02-2020 15:00,22.5,62,75.28,345.65
21-02-2020 16:00,22.5,62.5,76.1,382.15
21-02-2020 17:00,24.5,66.75,75.5,243.1
21-02-2020 18:00,19.75,73.25,78,19.23
21-02-2020 19:00,32.25,77.75,80.5,8.98
21-02-2020 20:00,45,105.5,82.32,8.9
21-02-2020 21:00,47,105.5,84.38,8.88
21-02-2020 22:00,54.75,117.75,85.28,8.88
21-02-2020 23:00,66.25,119.5,85.05,8.93
22-02-2020 00:00,97.25,146.25,86.22,8.82
22-02-2020 01:00,134.75,180.25,85.45,8.93
22-02-2020 02:00,114,162.75,85.08,8.93
22-02-2020 03:00,44.75,80,85.02,8.83
22-02-2020 04:00,45.25,80.5,84.15,8.85
22-02-2020 05:00,47.5,96,83.58,8.85
22-02-2020 06:00,42.25,107.25,83.88,11.68
22-02-2020 07:00,40,101.25,83.85,235.78
22-02-2020 08:00,51.25,139,78.92,416.32
22-02-2020 09:00,80.5,190.5,71.15,440.68
22-02-2020 10:00,63,135.75,63.95,449.8
22-02-2020 11:00,52,104.25,59.05,454.7
22-02-2020 12:00,53.5,106.25,57.35,454.02
22-02-2020 13:00,51.5,95.5,55.5,444.68
22-02-2020 14:00,56.75,103.75,55.52,431.75
22-02-2020 15:00,50.75,99,57.8,407.5
22-02-2020 16:00,51.5,101.75,59.1,378.82
22-02-2020 17:00,46.75,95.75,61.42,239.05
22-02-2020 18:00,48.5,120.75,66.7,21.12
22-02-2020 19:00,64.5,189.5,72.68,8.85
22-02-2020 20:00,98,300.25,76.38,9
22-02-2020 21:00,129.75,404,80.57,8.88
22-02-2020 22:00,157,459,83.32,8.98
22-02-2020 23:00,161.75,415,81.72,9
23-02-2020 00:00,151.75,306.75,82.75,8.88
23-02-2020 01:00,170.5,297.5,84.8,8.93
23-02-2020 02:00,117.25,207.75,86.7,8.9
23-02-2020 03:00,112.75,186.75,89.78,9
23-02-2020 04:00,143,219.5,89.7,9.02
23-02-2020 05:00,174.25,244.75,88.52,8.85
23-02-2020 06:00,175.5,283.75,87.9,15.28
23-02-2020 07:00,172.75,277,85.88,252.78
23-02-2020 08:00,185.75,303.5,79.8,397.98
23-02-2020 09:00,186,310.25,69.18,432.55
23-02-2020 10:00,177,302.5,58.88,431.08
23-02-2020 11:00,110,201.25,52.8,440.28
23-02-2020 12:00,94.75,184.75,49.05,439.5
23-02-2020 13:00,80.5,164.5,48.65,431.7
23-02-2020 14:00,67,149,50.6,410.4
23-02-2020 15:00,66.5,144,51.38,396.62
23-02-2020 16:00,61.5,143.25,53.2,375.02
23-02-2020 17:00,55.25,140,59.6,244.15
23-02-2020 18:00,68,160.25,65.78,22.92
23-02-2020 19:00,71,157.75,69.1,8.98
23-02-2020 20:00,78,184,71.45,8.88
23-02-2020 21:00,63.25,161.5,69.75,8.98
23-02-2020 22:00,38.5,101.5,72.65,9
23-02-2020 23:00,47,153.25,75.75,8.93
24-02-2020 00:00,59.75,237.75,78.45,8.98
24-02-2020 01:00,62.75,228,81.53,8.88
24-02-2020 02:00,81,240.5,82.18,8.85
24-02-2020 03:00,108.25,228.75,83.02,9.07
24-02-2020 04:00,64.25,105.25,84.62,8.93
24-02-2020 05:00,102.5,164.75,83.85,8.9
24-02-2020 06:00,52.5,124.5,84.18,17.15
24-02-2020 07:00,54,143.5,83.45,296.75
24-02-2020 08:00,65,210.25,72.47,425.4
24-02-2020 09:00,72.25,229.25,61.35,438.8
24-02-2020 10:00,70.75,222,53.25,444.2
24-02-2020 11:00,54.25,166.5,49.25,446
24-02-2020 12:00,48.25,144.5,46.62,448.02
24-02-2020 13:00,36,118.75,45.4,442.3
24-02-2020 14:00,32.75,114.75,44.7,422.9
24-02-2020 15:00,31,102.25,45.42,385.42
24-02-2020 16:00,31.25,95.75,48.2,357.65
24-02-2020 17:00,43.75,114,55.05,223.62
24-02-2020 18:00,134.59,294.51,60.55,22.48
24-02-2020 19:00,134.59,294.51,56.99,207.28
24-02-2020 20:00,134.59,294.51,56.99,207.28
24-02-2020 21:00,134.59,294.51,56.99,207.28
24-02-2020 22:00,134.59,294.51,56.99,207.28
24-02-2020 23:00,134.59,294.51,56.99,207.28
25-02-2020 00:00,134.59,294.51,56.99,207.28
25-02-2020 01:00,134.59,294.51,56.99,207.28
25-02-2020 02:00,134.59,294.51,56.99,207.28
25-02-2020 03:00,134.59,294.51,56.99,207.28
25-02-2020 04:00,134.59,294.51,56.99,207.28
25-02-2020 05:00,134.59,294.51,56.99,207.28
25-02-2020 06:00,137,318,86.6,35.5
25-02-2020 07:00,138.5,317.25,84.9,258.08
25-02-2020 08:00,140.5,308.75,78.15,411.4
25-02-2020 09:00,129.75,284.5,69.55,433.28
25-02-2020 10:00,116,259.25,63.38,446.3
25-02-2020 11:00,104.25,234.5,56.68,447.12
25-02-2020 12:00,97.5,222,52.2,443.95
25-02-2020 13:00,84.25,196,49.2,439.02
25-02-2020 14:00,67,169,48.35,420.68
25-02-2020 15:00,59.5,139.25,46.62,386.58
25-02-2020 16:00,52.5,130.5,46.28,348.25
25-02-2020 17:00,44,117.5,50.15,211.18
25-02-2020 18:00,46.75,145,56.88,22.82
25-02-2020 19:00,58,183.25,63.75,8.93
25-02-2020 20:00,77.25,215.75,69.15,8.98
25-02-2020 21:00,113.5,277.75,73.08,8.9
25-02-2020 22:00,133.75,327.75,76.72,9
25-02-2020 23:00,140,365,81.5,8.95
26-02-2020 00:00,128,347.25,84.8,9
26-02-2020 01:00,139.75,365.75,87.15,8.98
26-02-2020 02:00,149.5,389.75,87.72,8.85
26-02-2020 03:00,150.5,367.75,84.62,9
26-02-2020 04:00,143,325,87.25,8.93
26-02-2020 05:00,143.25,317.5,87.58,8.93
26-02-2020 06:00,119.75,274.75,88.3,17.83
26-02-2020 07:00,137.25,305,86.22,270.92
26-02-2020 08:00,177.25,364,80.28,412.9
26-02-2020 09:00,209.75,445.5,71.32,430.48
26-02-2020 10:00,183,399.5,62.05,437.05
26-02-2020 11:00,132.5,287.5,54.78,440.08
26-02-2020 12:00,101.5,218,52,443.6
26-02-2020 13:00,91.25,209.75,46.08,435.85
26-02-2020 14:00,73.25,178.5,43.05,421.45
26-02-2020 15:00,59,160.75,41.48,385.85
26-02-2020 16:00,51.75,136.75,44.58,349.35
26-02-2020 17:00,56,135.25,48.5,223.48
26-02-2020 18:00,70.5,164.5,56.62,21.4
26-02-2020 19:00,101.75,228.75,71.2,9.07
26-02-2020 20:00,141.75,293.5,70.7,9.05
26-02-2020 21:00,147,305,72.35,8.9
26-02-2020 22:00,159.75,360.5,79.97,8.98
26-02-2020 23:00,118,252.25,84.48,9
27-02-2020 00:00,119.5,255.75,83.78,8.95
27-02-2020 01:00,107,209.25,83.75,8.95
27-02-2020 02:00,84.25,157,83.88,8.88
27-02-2020 03:00,88.5,167.5,85.82,8.88
27-02-2020 04:00,89.5,170,87,9
27-02-2020 05:00,88.25,173.25,86.12,8.85
27-02-2020 06:00,90.75,168,87.1,23.3
27-02-2020 07:00,109.75,203.25,85.85,252.4
27-02-2020 08:00,124,255,79.92,418.18
27-02-2020 09:00,127.5,242.75,70.32,437.05
27-02-2020 10:00,112,249.5,62.92,438.17
27-02-2020 11:00,93,224.75,59.42,430.35
27-02-2020 12:00,69,155,59.1,428.75
27-02-2020 13:00,71.5,167,52.55,437.85
27-02-2020 14:00,68.5,158.25,49.88,421
27-02-2020 15:00,134.59,294.51,56.99,207.28
27-02-2020 16:00,134.59,294.51,56.99,207.28
27-02-2020 17:00,62.5,169,59.8,157.7
27-02-2020 18:00,61.25,173.25,65.4,22.22
27-02-2020 19:00,70.25,200.75,69.4,8.9
27-02-2020 20:00,97.5,225.5,70.2,8.77
27-02-2020 21:00,107,248.75,72.18,8.95
27-02-2020 22:00,110,239.75,76.43,8.88
27-02-2020 23:00,96.5,196.75,79.45,8.85
28-02-2020 00:00,82.75,167,81.58,8.8
28-02-2020 01:00,82.5,159,82.02,8.85
28-02-2020 02:00,85,153.75,81.78,8.8
28-02-2020 03:00,85.5,152.25,81.62,8.88
28-02-2020 04:00,77,139.5,81.92,8.9
28-02-2020 05:00,74.25,137,81.35,8.85
28-02-2020 06:00,75,138,81.65,15.32
28-02-2020 07:00,75.25,134,80.7,181.15
28-02-2020 08:00,79.75,175,77.4,374.92
28-02-2020 09:00,87,198,69.72,430.4
28-02-2020 10:00,74,192.5,64.32,452.28
28-02-2020 11:00,72.75,188,59.25,449.75
28-02-2020 12:00,69.75,183.75,56.8,446.2
28-02-2020 13:00,63,189,56.42,447.3
28-02-2020 14:00,69.75,186.75,59.05,417.82
28-02-2020 15:00,72,168,58.92,401.88
28-02-2020 16:00,62.5,165,61.08,370.68
28-02-2020 17:00,58.5,147.5,64.65,215
28-02-2020 18:00,57,138,67.38,19.38
28-02-2020 19:00,56.75,138,70.18,8.77
28-02-2020 20:00,64,145,71.55,8.88
28-02-2020 21:00,63,140,72.23,8.9
28-02-2020 22:00,69.5,147.5,73.3,8.9
28-02-2020 23:00,66.5,151.25,72.18,8.93
29-02-2020 00:00,52.25,115.5,72.35,8.95
29-02-2020 01:00,50.75,103,75.2,8.88
29-02-2020 02:00,56.5,122,77.62,8.98
29-02-2020 03:00,66,112.5,78.68,8.83
29-02-2020 04:00,62.75,105.5,78.82,8.85
29-02-2020 05:00,61.5,116,79.08,8.85
29-02-2020 06:00,61.5,119.25,79.95,23.75
29-02-2020 07:00,68.75,135,77.72,306.7
29-02-2020 08:00,76,155.25,72.75,421.65
29-02-2020 09:00,72,160.5,65.78,436.6
29-02-2020 10:00,66,153.5,62.5,439.98
29-02-2020 11:00,57,144.25,58.78,442.83
29-02-2020 12:00,50,136,58.28,425.98
29-02-2020 13:00,50,133,58.4,443.08
29-02-2020 14:00,66,163,59.78,420.92
29-02-2020 15:00,63.5,164,59.75,397.85
29-02-2020 16:00,65,151,68.05,303.9
29-02-2020 17:00,62.25,145.25,83.75,57.98
29-02-2020 18:00,47.5,112.75,81.82,10
29-02-2020 19:00,27,62.75,89.05,8.57
29-02-2020 20:00,26.75,60.5,87.38,8.45
29-02-2020 21:00,31.75,78,84.75,8.55
29-02-2020 22:00,23.25,40,83.85,8.72
29-02-2020 23:00,26.75,50.25,83.95,8.75
01-03-2020 00:00,21.5,42.5,80.08,8.78
01-03-2020 01:00,17,35,79.2,8.75
01-03-2020 02:00,134.59,28,80.4,9
01-03-2020 03:00,134.59,294.51,56.99,207.28
01-03-2020 04:00,134.59,294.51,56.99,207.28
01-03-2020 05:00,134.59,294.51,56.99,207.28
01-03-2020 06:00,134.59,294.51,56.99,207.28
01-03-2020 07:00,49.5,131,85.2,412.25
01-03-2020 08:00,50.5,131.75,79.2,436.9
01-03-2020 09:00,48.5,104.5,67.32,446.62
01-03-2020 10:00,46.75,91.5,59.47,451.33
01-03-2020 11:00,43.25,96,54.72,457.58
01-03-2020 12:00,33.75,79.75,50.47,453.65
01-03-2020 13:00,32.5,92,49.8,446.1
01-03-2020 14:00,39.25,106.25,48.15,423.22
01-03-2020 15:00,37.75,98,48.82,395.32
01-03-2020 16:00,39.5,129,53.62,372.2
01-03-2020 17:00,42.5,129,61,261.75
01-03-2020 18:00,58.75,184.5,67.2,29.5
01-03-2020 19:00,68.75,233.25,73.92,9.02
01-03-2020 20:00,86,328.5,78.7,8.8
01-03-2020 21:00,125,473,82.6,8.8
01-03-2020 22:00,141.5,530,84.58,8.88
01-03-2020 23:00,161,572,86.55,8.98
02-03-2020 00:00,153.5,541,90.48,8.9
02-03-2020 01:00,155.25,446,91.92,8.82
02-03-2020 02:00,153,357,91.68,8.85
02-03-2020 03:00,173.5,349,89.52,8.95
02-03-2020 04:00,186,352.75,91.75,8.8
02-03-2020 05:00,206,419.25,92.85,8.85
02-03-2020 06:00,205.5,485.25,93.25,25.05
02-03-2020 07:00,151,353,92.05,327.5
02-03-2020 08:00,131,346.5,77.82,420.38
02-03-2020 09:00,139.25,278.5,64.25,431.58
02-03-2020 10:00,123.75,264.75,57.38,438.25
02-03-2020 11:00,108,244.5,53.1,440.45
02-03-2020 12:00,96.25,213,50.7,440.32
02-03-2020 13:00,85.25,208.75,49.5,431.65
02-03-2020 14:00,82.25,207.25,51.02,413.05
02-03-2020 15:00,96,234,53.52,385.08
02-03-2020 16:00,85.5,214,58.48,347.78
02-03-2020 17:00,72.5,222.5,58.98,307.35
02-03-2020 18:00,134.59,294.51,56.99,207.28
02-03-2020 19:00,134.59,294.51,56.99,207.28
02-03-2020 20:00,103.75,311.75,72.35,9
02-03-2020 21:00,112.75,327.25,74.7,9.05
02-03-2020 22:00,93.75,312.25,80.97,9
02-03-2020 23:00,112.25,456.75,83.98,8.98
03-03-2020 00:00,105,342,84.88,8.9
03-03-2020 01:00,126,301.75,84.2,8.88
03-03-2020 02:00,204.75,361,84.32,8.95
03-03-2020 03:00,154.75,282.5,88.75,8.95
03-03-2020 04:00,164,306.75,91.15,8.88
03-03-2020 05:00,167.75,364.75,91.88,8.93
03-03-2020 06:00,143,388,90.8,29.42
03-03-2020 07:00,118,306.5,88.78,343.8
03-03-2020 08:00,119.75,297.5,76.28,423.17
03-03-2020 09:00,113,284,61,435.4
03-03-2020 10:00,134.59,294.51,54.42,442.65
03-03-2020 11:00,71,218,48.05,445.22
03-03-2020 12:00,65.25,202.75,42.45,446.25
03-03-2020 13:00,43.5,149,39.8,441.65
03-03-2020 14:00,39.75,127.75,40.33,415.62
03-03-2020 15:00,40,124,40.4,385.75
03-03-2020 16:00,37,116.5,43.58,356.15
03-03-2020 17:00,34,130,47.6,232.75
03-03-2020 18:00,43,160,51.72,31.22
03-03-2020 19:00,47,167,53.52,8.9
03-03-2020 20:00,88.5,218.5,56.98,8.9
03-03-2020 21:00,100.75,246.25,63,8.88
03-03-2020 22:00,103,280,67.58,8.95
03-03-2020 23:00,104.25,294.25,71.25,9
04-03-2020 00:00,106.25,283.5,75.15,9
04-03-2020 01:00,126.25,282.5,79.28,8.95
04-03-2020 02:00,121,248,83.38,8.98
04-03-2020 03:00,105.75,250.25,84.28,8.95
04-03-2020 04:00,108.75,237.25,84.65,8.92
04-03-2020 05:00,110,278.5,86.18,8.9
04-03-2020 06:00,118.5,306.75,84.22,29.87
04-03-2020 07:00,120,333,77.47,334.4
04-03-2020 08:00,124,321,66.3,423.08
04-03-2020 09:00,122,312.5,56.32,439.05
04-03-2020 10:00,109.25,307.25,49.65,445
04-03-2020 11:00,75,218.5,46.32,447.67
04-03-2020 12:00,69,193,44.3,447.17
04-03-2020 13:00,50.5,153.5,44.6,438.6
04-03-2020 14:00,48,139.25,46.68,422.7
04-03-2020 15:00,57,143,50.78,393.35
04-03-2020 16:00,60.75,158.75,57.08,330.15
04-03-2020 17:00,68.5,199,62.15,277.55
04-03-2020 18:00,48,165,63.5,39.43
04-03-2020 19:00,25,111,62.62,8.88
04-03-2020 20:00,27,81,63.92,9.02
04-03-2020 21:00,24.75,80.25,60.82,8.93
04-03-2020 22:00,134.59,294.51,56.99,207.28
04-03-2020 23:00,134.59,294.51,56.99,207.28
05-03-2020 00:00,134.59,294.51,56.99,207.28
05-03-2020 01:00,134.59,294.51,56.99,207.28
05-03-2020 02:00,134.59,294.51,56.99,207.28
05-03-2020 03:00,134.59,294.51,56.99,207.28
05-03-2020 04:00,134.59,294.51,56.99,207.28
05-03-2020 05:00,134.59,294.51,56.99,207.28
05-03-2020 06:00,134.59,294.51,56.99,207.28
05-03-2020 07:00,35.75,106.25,73.57,365.25
05-03-2020 08:00,43.5,127,69.68,432.02
05-03-2020 09:00,40,100.5,63.95,437.28
05-03-2020 10:00,35.5,85.5,62.53,417.02
05-03-2020 11:00,38.25,86.25,58.75,451.82
05-03-2020 12:00,32.5,77.25,58.38,442.28
05-03-2020 13:00,32,83,55.55,449.92
05-03-2020 14:00,35.25,81,55.35,440.08
05-03-2020 15:00,34.25,81.5,55.02,405.68
05-03-2020 16:00,29.75,75,58.58,373.55
05-03-2020 17:00,32,79.75,62.7,268.92
05-03-2020 18:00,35.5,93,66.5,19.98
05-03-2020 19:00,41,103.75,68.12,8.88
05-03-2020 20:00,35.5,132,72.55,8.9
05-03-2020 21:00,20.5,119,90.7,8.62
05-03-2020 22:00,10,20,86.38,8.62
05-03-2020 23:00,12.75,26,81.55,8.6
06-03-2020 00:00,19,38.75,77.68,8.6
06-03-2020 01:00,27.25,61,76.48,8.8
06-03-2020 02:00,14.5,38.25,78.18,8.67
06-03-2020 03:00,11.5,34.25,79.15,8.72
06-03-2020 04:00,16.25,34.5,78.35,8.7
06-03-2020 05:00,15.25,24.75,77.1,8.72
06-03-2020 06:00,12.25,30.25,82.38,8.98
06-03-2020 07:00,21.25,40.25,91.6,53.2
06-03-2020 08:00,28,43.75,92.02,151.05
06-03-2020 09:00,29.75,53,86.3,439.72
06-03-2020 10:00,32,55,77.35,451.17
06-03-2020 11:00,22.5,50.75,71.38,466.35
06-03-2020 12:00,21.25,49.75,65.9,466.02
06-03-2020 13:00,21.5,59,68.28,449.3
06-03-2020 14:00,20,62,68.18,437.15
06-03-2020 15:00,13.5,53,71,408.78
06-03-2020 16:00,15,53.75,79.3,85.98
06-03-2020 17:00,14,44.25,93.58,16.2
06-03-2020 18:00,9,15,92.75,18.88
06-03-2020 19:00,23,35,91.35,8.55
06-03-2020 20:00,22.25,37.75,88.88,8.52
06-03-2020 21:00,16,29.75,87.02,8.62
06-03-2020 22:00,22,35.25,84.98,8.68
06-03-2020 23:00,23,41.25,84.08,8.7
07-03-2020 00:00,23.75,54,83.85,8.65
07-03-2020 01:00,17,44.75,84.42,8.72
07-03-2020 02:00,13.25,39.75,84.75,8.68
07-03-2020 03:00,12.5,24.75,84.65,8.73
07-03-2020 04:00,17,18,84.1,8.62
07-03-2020 05:00,15.5,27,84.08,8.72
07-03-2020 06:00,11,24,84.8,50.25
07-03-2020 07:00,14.75,37.5,83.15,339.65
07-03-2020 08:00,19.5,49.5,79.5,447.68
07-03-2020 09:00,26,54,75.85,433
07-03-2020 10:00,32,69.75,80.47,378.15
07-03-2020 11:00,44.5,92.5,79.85,405.95
07-03-2020 12:00,54,100.25,70.1,451.58
07-03-2020 13:00,51.5,96.5,62.02,458.95
07-03-2020 14:00,54,88,57.92,429.45
07-03-2020 15:00,55,104.25,63.12,406.5
07-03-2020 16:00,48,106.5,64.28,371.32
07-03-2020 17:00,47.5,122.75,66,260.35
07-03-2020 18:00,56.75,198,72.1,31.98
07-03-2020 19:00,63.5,229.75,76.92,8.88
07-03-2020 20:00,72.5,215.75,81.5,8.77
07-03-2020 21:00,88.5,238.75,83.85,8.8
07-03-2020 22:00,94.5,237.25,85.75,8.9
07-03-2020 23:00,87,229,87.4,8.9
08-03-2020 00:00,78.5,201.25,91.28,8.85
08-03-2020 01:00,79,163.75,93.3,8.88
08-03-2020 02:00,134.59,294.51,56.99,207.28
08-03-2020 03:00,89.75,162.5,95.28,8.9
08-03-2020 04:00,152.5,264.5,96,8.88
08-03-2020 05:00,193.25,350.25,96.48,8.83
08-03-2020 06:00,117.25,302.25,96.68,46.65
08-03-2020 07:00,103.25,237.25,96.6,393.35
08-03-2020 08:00,101.75,226,91.1,438.65
08-03-2020 09:00,121,224.25,75.88,444.72
08-03-2020 10:00,213.25,344.25,74.92,453.08
08-03-2020 11:00,247.5,391,65.45,456.35
08-03-2020 12:00,188.75,330.25,54.08,456.25
08-03-2020 13:00,84.25,187.5,50.02,454.25
08-03-2020 14:00,64.5,164.75,46.2,421.88
08-03-2020 15:00,47.75,147,47.7,397.35
08-03-2020 16:00,42.75,147,48.45,360.5
08-03-2020 17:00,29.5,131.25,53.5,240.45
08-03-2020 18:00,29.5,121,58.95,37.67
08-03-2020 19:00,38.25,168.5,66.85,8.95
08-03-2020 20:00,56.75,235,71.03,8.95
08-03-2020 21:00,78.25,267.5,73,9
08-03-2020 22:00,91.5,235,75.05,9
08-03-2020 23:00,86.25,213,76.18,8.9
09-03-2020 00:00,64.5,171,76.82,8.95
09-03-2020 01:00,58.5,131.75,79.15,8.93
09-03-2020 02:00,59,127.5,82.52,8.95
09-03-2020 03:00,78.5,145.25,83.98,8.85
09-03-2020 04:00,86.5,138,84.4,8.88
09-03-2020 05:00,65.75,104,84.08,8.85
09-03-2020 06:00,51.5,106.5,81,62.85
09-03-2020 07:00,47.5,128,77.08,413.4
09-03-2020 08:00,50,147.75,69.12,447.42
09-03-2020 09:00,52.75,167.5,57.78,456.62
09-03-2020 10:00,49.75,183.5,52.5,464.3
09-03-2020 11:00,42.75,179.75,46.88,465.78
09-03-2020 12:00,38.75,171.5,43.4,462.05
09-03-2020 13:00,28.5,162.75,41.85,448.72
09-03-2020 14:00,28,150.5,41.6,414.68
09-03-2020 15:00,30.5,151.25,42.5,393.08
09-03-2020 16:00,31,145,46.1,362.8
09-03-2020 17:00,30.25,143.25,49.72,242.6
09-03-2020 18:00,30.25,140.75,50.88,41.35
09-03-2020 19:00,37.75,157.5,55.5,8.95
09-03-2020 20:00,50,199.5,59.8,8.98
09-03-2020 21:00,105.75,289.75,64,9.02
09-03-2020 22:00,235.5,478.5,66.7,8.93
09-03-2020 23:00,290,555.5,69.28,8.98
10-03-2020 00:00,275,548.5,73.28,9.02
10-03-2020 01:00,243.5,468.25,74.18,8.98
10-03-2020 02:00,212,343,76.25,8.93
10-03-2020 03:00,165.75,267.25,79.32,9.1
10-03-2020 04:00,135,255.25,81.22,8.85
10-03-2020 05:00,111,215.25,82.85,8.95
10-03-2020 06:00,93,183,82.52,32.15
10-03-2020 07:00,134.59,294.51,56.99,207.28
10-03-2020 08:00,134.59,294.51,56.99,207.28
10-03-2020 09:00,134.59,294.51,56.99,207.28
10-03-2020 10:00,134.59,294.51,56.99,207.28
10-03-2020 11:00,134.59,294.51,56.99,207.28
10-03-2020 12:00,134.59,294.51,56.99,207.28
10-03-2020 13:00,134.59,294.51,56.99,207.28
10-03-2020 14:00,134.59,294.51,56.99,207.28
10-03-2020 15:00,134.59,294.51,56.99,207.28
10-03-2020 16:00,134.59,294.51,56.99,207.28
10-03-2020 17:00,134.59,294.51,56.99,207.28
10-03-2020 18:00,134.59,294.51,56.99,207.28
10-03-2020 19:00,134.59,294.51,56.99,207.28
10-03-2020 20:00,134.59,294.51,56.99,207.28
10-03-2020 21:00,134.59,294.51,56.99,207.28
10-03-2020 22:00,134.59,294.51,56.99,207.28
10-03-2020 23:00,134.59,294.51,56.99,207.28
11-03-2020 00:00,134.59,294.51,56.99,207.28
11-03-2020 01:00,134.59,294.51,56.99,207.28
11-03-2020 02:00,134.59,294.51,56.99,207.28
11-03-2020 03:00,134.59,294.51,56.99,207.28
11-03-2020 04:00,134.59,294.51,56.99,207.28
11-03-2020 05:00,134.59,294.51,56.99,207.28
11-03-2020 06:00,134.59,294.51,56.99,207.28
11-03-2020 07:00,69,129,74.1,400.3
11-03-2020 08:00,70.5,132.5,69.68,414.9
11-03-2020 09:00,73,140.75,62.3,438.18
11-03-2020 10:00,65.75,128,57.18,457.08
11-03-2020 11:00,60.5,110.5,52.8,463.35
11-03-2020 12:00,134.59,294.51,50.08,461.95
11-03-2020 13:00,40,107,48.8,455.7
11-03-2020 14:00,36.25,107,50.4,431.58
11-03-2020 15:00,41,110.25,53.8,400.95
11-03-2020 16:00,42.25,109.5,56.65,386.25
11-03-2020 17:00,37.5,108.25,60.9,253.02
11-03-2020 18:00,40,119,65.8,31.15
11-03-2020 19:00,46.5,129,70.02,8.88
11-03-2020 20:00,58.75,148.5,71.12,8.88
11-03-2020 21:00,60,137.5,70.47,8.9
11-03-2020 22:00,50.25,116.75,74.18,8.68
11-03-2020 23:00,56.75,107.75,77,8.7
12-03-2020 00:00,57,96,80.78,8.7
12-03-2020 01:00,58.75,104.75,82.25,8.88
12-03-2020 02:00,56,107.75,76.58,8.75
12-03-2020 03:00,58.25,156.75,73.1,8.82
12-03-2020 04:00,56,189.25,78.78,8.78
12-03-2020 05:00,57,188.5,84.22,8.78
12-03-2020 06:00,64,191,86.82,64.6
12-03-2020 07:00,78,206.25,88.48,354.08
12-03-2020 08:00,91,193,85.45,409
12-03-2020 09:00,113,205,78.1,440.38
12-03-2020 10:00,115.25,205.5,71.47,446.02
12-03-2020 11:00,111,204.25,64.82,455
12-03-2020 12:00,94.75,186.25,49.38,455.8
12-03-2020 13:00,55.75,152.25,42.5,447.3
12-03-2020 14:00,31,138,42.75,422.17
12-03-2020 15:00,27.5,129.75,43.6,401.85
12-03-2020 16:00,29,150,44.38,379.58
12-03-2020 17:00,24,107,46.4,272.73
12-03-2020 18:00,24,107,50.4,41.42
12-03-2020 19:00,36.75,151.75,54.35,9
12-03-2020 20:00,54.25,232.25,57.38,9
12-03-2020 21:00,102,356.5,59.35,8.93
12-03-2020 22:00,115.75,391.5,62.55,8.77
12-03-2020 23:00,124,396,62.48,8.9
13-03-2020 00:00,84,267.5,63.15,8.95
13-03-2020 01:00,66,188,66.15,8.88
13-03-2020 02:00,81.25,202.75,69.5,8.93
13-03-2020 03:00,88.75,255.5,73.75,8.95
13-03-2020 04:00,88.5,277,76.88,9.05
13-03-2020 05:00,86.5,321,78.9,8.9
13-03-2020 06:00,88,384,78.5,10.45
13-03-2020 07:00,94,265,60.2,422.9
13-03-2020 08:00,93.75,263.5,53.32,431.22
13-03-2020 09:00,94.5,255.75,46.32,441.8
13-03-2020 10:00,89,226.75,39.47,445.08
13-03-2020 11:00,55.75,175.75,35.82,452.92
13-03-2020 12:00,45.5,184.5,35.05,451.1
13-03-2020 13:00,39.75,150.25,33.65,443.28
13-03-2020 14:00,26.75,151.25,31.82,406.88
13-03-2020 15:00,29,162.25,34.42,391
13-03-2020 16:00,55.5,280,39.65,379.42
13-03-2020 17:00,68.5,341.75,50.2,295.95
13-03-2020 18:00,55,266,63.22,44.05
13-03-2020 19:00,32.75,125.25,62.85,8.9
13-03-2020 20:00,27.5,98,70.05,8.88
13-03-2020 21:00,18,80,72.93,8.93
13-03-2020 22:00,18.75,77,75.72,8.8
13-03-2020 23:00,20.75,61.25,77.95,8.83
